Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2022-01-03,144.46778869628906,145.32418124624684,143.19390325785943,144.5310511838685,28646000
2022-01-04,143.8779296875,145.9558918037321,143.1973980446636,144.87082080849984,28400000
2022-01-05,137.27735900878906,143.9775730785169,137.19068285621367,143.89836193048714,54618000
2022-01-06,137.2499542236328,139.43453978877605,136.06525350814445,136.50366666273266,37348000
2022-01-07,136.5220947265625,137.9484274517106,135.27610798857754,137.64651288308093,29760000
2022-01-10,138.1686248779297,138.3180922049629,132.68351909922848,134.59010553112222,44408000
2022-01-11,139.23126220703125,139.70953938055476,136.19876781842893,137.50851871383009,28730000
2022-01-12,140.91966247558594,142.0929149289084,140.18632837985376,140.6401733044236,26108000
2022-01-13,138.08642578125,142.33402820196187,137.90905972125992,141.02874718461857,31436000
2022-01-14,138.97669982910156,140.2336484368428,136.50367009139453,136.5838694757939,29662000
2022-01-18,135.50677490234375,136.63617983713343,134.9493017820108,135.68313752257072,34872000
2022-01-19,134.62844848632812,137.46118163790237,134.52781537467408,136.03036397091913,28648000
2022-01-20,132.8260040283203,137.12891803083016,132.48424059326524,135.7578809274716,29908000
2022-01-21,129.88067626953125,134.37836419221756,129.61663404867633,132.11458262034927,55652000
2022-01-24,130.33154296875,130.72910386725636,124.05031186821009,125.52297023951006,76622000
2022-01-25,126.47650909423828,128.93161364102292,126.04358446552224,128.27499735076876,46960000
2022-01-26,128.76620483398438,132.51959651517802,126.68275423803644,130.64539407702827,49130000
2022-01-27,128.53904724121094,132.17336419567403,128.46679937611773,130.82973938977935,31950000
2022-01-28,132.8693389892578,132.87482751588715,128.02091747943552,129.19067302053085,34362000
2022-01-31,134.8147735595703,134.98367116812688,131.73195509780066,133.67740195109891,39986000
2022-02-01,137.14683532714844,137.29529921578177,133.88316879097903,137.0975146046982,68644000
2022-02-02,147.46543884277344,150.99912279408986,144.9968940139248,150.70370016871271,123200000
2022-02-03,142.57315063476562,149.1343720910172,142.1501844290377,145.179212364594,71518000
2022-02-04,142.77542114257812,144.3517076462727,140.00745547410332,142.92637842083565,57998000
2022-02-07,138.69821166992188,143.72897072865783,138.3982887830749,143.72897072865783,54974000
2022-02-08,138.8955078125,139.49433499718083,136.51912765033566,138.52435567518495,54284000
2022-02-09,141.08056640625,142.0097085643231,139.68064246811812,140.4543422583785,40144000
2022-02-10,138.11929321289062,140.9734484510155,137.45869359484468,139.19889087175883,39330000
