Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2022-01-03,326.2876892089844,329.45553085179006,321.443327106911,326.8725274614934,28865100
2022-01-04,320.6928405761719,326.72636359123794,317.87588370736904,326.3656919752481,32674300
2022-01-05,308.382080078125,317.82712421089127,307.99219782288543,317.6224114863503,40054300
2022-01-06,305.9453430175781,310.6435040065392,303.6157462288109,305.2337861864823,39646100
2022-01-07,306.1012268066406,308.4990308502154,302.2510690255485,306.20843178093685,32720000
2022-01-10,306.32537841796875,306.7640145093251,296.98756979933967,301.66621595864194,44289500
2022-01-11,307.0174560546875,308.6062253911338,302.0561325659576,305.45789739559956,29386800
2022-01-12,310.2243347167969,315.23441320295166,309.06441474809145,311.58896744194254,34372200
2022-01-13,297.09478759765625,312.7683094257435,296.31502311946934,312.3686704631875,45366000
2022-01-14,302.35833740234375,302.96265940573966,296.0713777298819,296.55873802244133,39846400
2022-01-18,294.9991149902344,301.96835970916834,294.11211588111837,296.38323100841995,42333200
2022-01-19,295.6619567871094,305.9745163562208,295.0479078575732,298.5471508902644,45933900
2022-01-20,293.9757385253906,303.7716686441557,293.5273753788874,301.2569025877284,35380700
2022-01-21,288.5464782714844,296.4222060001675,288.13708261597907,295.03811969262824,57984400
2022-01-24,288.8779602050781,289.59924398211297,269.0716290518468,284.81339166905053,85731500
2022-01-25,281.1971435546875,287.53282761644834,277.9610936871108,284.15054585824845,72848600
2022-01-26,289.2093505859375,300.701315173843,285.6223857968369,300.20419813243313,90428900
2022-01-27,292.26019287109375,299.53159951499225,290.3984731356001,295.00891183634246,53481300
2022-01-28,300.4674072265625,300.681846966643,287.00651697553474,292.6404013327969,49743700
2022-01-31,303.11859130859375,304.48319405716603,298.625114342881,301.13990988663676,46444500
2022-02-01,300.95477294921875,302.7774958994367,297.4165320476828,302.5630561555219,40950400
2022-02-02,305.535888671875,307.1539283194446,301.07168173762904,301.80272213433227,36636000
2022-02-03,293.6345520019531,303.362273346169,292.3771542221462,301.66623944086155,43730000
2022-02-04,298.2060241699219,300.99371082112077,292.38694097024637,292.6208643966093,35096500
2022-02-07,293.34222412109375,300.0580346780807,292.3187494771658,298.4302676694771,28533300
2022-02-08,296.86090087890625,297.8356214701152,292.3674532315667,293.6345781016936,32421200
2022-02-09,303.3427734375,304.0445734219584,299.61936355089756,302.0366514726128,31284700
2022-02-10,294.7359924316406,301.3055991471308,293.0984691146932,296.35403204699674,45386200
2022-02-11,287.5815734863281,296.5977390154296,286.7822954571139,295.52554040869245,39175600
2022-02-14,287.54254150390625,289.2580590668876,283.9848177023169,286.34362460530787,36359500
2022-02-15,292.8743591308594,293.1960039056504,289.5115604819995,292.42599589305075,27058300
2022-02-16,292.5324401855469,293.87056377377104,286.84782935265383,291.42872370544427,29982100
2022-02-17,283.96649169921875,289.8952570600071,283.2534636289958,289.46549079954667,32461600
2022-02-18,281.2315979003906,287.02363540315076,279.64929030136784,286.23248160363937,34264000
2022-02-22,281.0264892578125,284.75762801323344,277.8813980767307,278.36976608741037,41736100
2022-02-23,273.7498474121094,284.9139649692923,273.5838189483352,283.4293068501427,37811200
2022-02-24,287.73663330078125,288.2933799332751,265.2033282998834,266.17031713727135,56989700
2022-02-25,290.3933410644531,290.7059036987677,284.8650124264192,288.27384090466165,32546700
2022-02-28,291.8389587402344,292.18082230287547,286.1836489356128,287.46317071518655,34627500
2022-03-01,288.0883483886719,292.99155328449973,285.35346919844056,289.50459796595675,31217800
2022-03-02,293.2063903808594,294.45661130333264,286.867383102962,288.4887386773608,31873000
2022-03-03,289.0357360839844,296.0779944403515,287.20921468862633,295.8435873340458,27314500
2022-03-04,283.1167297363281,288.781817363036,280.489336882385,287.4436935897168,32356500
2022-03-07,272.42144775390625,282.95066088962125,272.0502832959446,281.8176435260185,43157200
2022-03-08,269.4325866699219,277.3539000024533,263.7186760604236,271.33720366801316,48159500
2022-03-09,281.788330078125,282.8627456170692,274.2479271242844,276.8460484065981,35204500
2022-03-10,278.946044921875,279.93255787073974,274.05258777330033,276.4358261197329,30628000
2022-03-11,273.55450439453125,282.7748961601966,272.92937894239424,281.2609372225898,27209300
2022-03-14,270.0089416503906,278.7604891421288,269.40337001118587,273.818206645083,30660700
2022-03-15,280.4697570800781,281.1241833635932,272.2456560470784,273.82796371431203,34245100
2022-03-16,287.54132080078125,287.71712612417315,276.61164274900227,282.3841261870192,37826300
2022-03-17,288.35205078125,288.7329623842595,282.6381382751306,286.46695714344366,30816600
2022-03-18,293.4407958984375,293.9975425847352,285.9199464145615,288.4985140123534,43390600
2022-03-21,292.2003479003906,293.15755991953046,288.03944296544944,291.9366399088193,28351200
2022-03-22,296.98638916015625,297.9045235188898,291.8194466192192,292.82548365387976,27599700
2022-03-23,292.5226135253906,296.17562591536847,290.7938017818484,293.5189031806632,25715400
2022-03-24,297.025390625,297.12307017569196,291.3798583633259,292.18078894834053,24484500
2022-03-25,296.6151123046875,298.3927785648578,292.3272577624199,298.12907063696406,22566500
2022-03-28,303.47186279296875,303.5695125390462,297.25002993338984,297.25002993338984,29578200
2022-03-29,308.0722961425781,308.4727614675404,301.86023986801433,306.60719218630373,30393400
2022-03-30,306.5583801269531,308.5997848205672,304.33142299608545,306.460730362384,28163600
2022-03-31,301.137451171875,307.8085742434031,300.7272387749314,306.5974014251346,33422100
2022-04-01,302.2217102050781,302.91518451983774,298.43196920449634,302.1728555134,27110500
2022-04-04,307.6425476074219,307.77927515123645,302.5049065671156,302.87607102658353,24289600
2022-04-05,303.6477355957031,307.54490325102927,302.66122255708814,305.98211946744385,23156700
2022-04-06,292.5324401855469,299.8579603905272,289.80733832316116,298.09007056566804,40110400
2022-04-07,294.3589782714844,296.58593557316624,289.45577337073127,289.7585592024091,31411200
2022-04-08,290.0613098144531,294.114758514282,289.3873595463898,293.45058514528654,24361900
2022-04-11,278.6237487792969,285.80273525157804,278.3697878554464,285.0018343052239,34569300
2022-04-12,275.4981384277344,283.97619928160407,273.9646558393346,282.5110953632232,30966700
2022-04-13,280.92877197265625,281.8664300811249,274.7557939927089,276.1525489694941,21907200
2022-04-14,273.3200378417969,281.6027703397435,272.8219227216766,281.387887214799,28221600
2022-04-18,273.9940185546875,275.88888910133113,271.86474086664373,272.4214876350913,20778000
2022-04-19,278.6627502441406,279.5125355457181,271.93305515408326,272.88049020303765,22297700
2022-04-20,279.6981201171875,282.96044474494096,278.73116096907495,282.6674060462636,22906700
2022-04-21,274.2772216796875,286.47664424325205,273.54466971199327,281.8664493342582,29454600
2022-04-22,267.65496826171875,276.61165060997706,267.0200958152391,275.1269927943867,29405800
2022-04-25,274.1893310546875,274.5702425946465,264.47079593368284,266.9321897300406,35678900
2022-04-26,263.93365478515625,271.88427188176473,263.7187716307818,271.0442930649702,46518400
2022-04-27,276.63116455078125,284.2008683712325,272.66561886945095,275.5372250259476,63477700
2022-04-28,282.89202880859375,284.21062825992493,274.91208324010756,278.5553189463931,33646600
2022-04-29,271.06378173828125,283.13625498873733,270.06752168378915,281.8957811106372,37073900
