Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2022-05-13,197.86415100097656,199.12932229951494,190.5520868611596,191.84714277928595,24549800
2022-05-16,199.27877807617188,204.58849757069842,195.1844173132636,196.30016569682803,27112600
2022-05-17,201.8489532470703,204.678157579386,197.60516954968256,201.35085592668904,24872700
2022-05-18,191.50845336914062,200.2351125014198,190.90077406148055,199.2389179118605,23960000
2022-05-19,190.56204223632812,194.5468202994709,188.87848627325675,190.4723883780807,24446900
2022-05-20,192.80349731445312,197.1568780782061,187.1550757237641,194.2280635050955,31465600
2022-05-23,195.48324584960938,196.24036341112662,190.51224493735393,194.44721024006208,25059200
2022-05-24,180.59014892578125,182.98100979353063,175.43982486596843,179.86293115195522,50406300
2022-05-25,183.1304473876953,184.7442777071286,178.6376154041981,179.71349215000518,28030200
2022-05-26,190.9007568359375,192.0961871953968,181.56640403754153,182.18405496382752,23056500
2022-05-27,194.38746643066406,194.58670232001901,189.0777471354088,190.63180835339102,22562700
2022-05-31,192.90313720703125,196.84807482773817,191.27933501456894,194.14838055690123,26131100
2022-06-01,187.9221649169922,198.7707244370775,184.29601686879198,195.76221222982733,36623500
2022-06-02,198.10325622558594,200.17534279112155,187.01560560542873,187.7328669242958,31951600
2022-06-03,190.0540008544922,195.8618170829783,189.05780627397772,195.23420963302283,19465000
2022-06-06,193.51080322265625,196.17064101043297,187.68305866693552,193.25179809600863,30574200
2022-06-07,194.9054718017578,195.78212793374405,190.76131372492205,191.19962659019154,18828700
2022-06-08,195.8917236328125,201.26121241482693,193.6702137257878,193.9292188734548,22267200
2022-06-09,183.2998046875,198.69100807356122,182.98101512213117,193.54068386376554,23501600
2022-06-10,174.90188598632812,182.40322979809716,174.353975938839,182.34344535596165,27450800
2022-06-13,163.63491821289062,171.92326451484138,163.40579771292857,169.9408318044619,31749300
2022-06-14,163.10693359375,166.11544546802398,160.74595731399802,165.39818415759146,27244300
2022-06-15,168.70556640625,171.50487088004473,163.3559909150463,166.56373883467427,30008300
2022-06-16,160.25782775878906,164.45181390470017,159.00262797770844,163.09698857877908,26944100
2022-06-17,163.11691284179688,165.26868167228224,159.29151394162864,161.06473915233133,31374200
2022-06-21,156.45236206054688,167.12159751572244,155.3764700884688,165.29855960753932,50724900
2022-06-22,155.25692749023438,160.17811582374566,154.84848407447623,157.77729849854077,47267800
2022-06-23,158.14590454101562,159.14209921528973,153.6630285067821,155.67534600501864,40499200
2022-06-24,169.51246643066406,169.6021202910146,160.68618220572833,161.11453856121796,68736000
2022-06-27,168.8450164794922,171.0964106465994,167.3706376295459,170.66805429474786,29174600
2022-06-28,160.0685272216797,170.64812329741284,159.9988015100714,169.25344185730555,27744500
2022-06-29,163.31614685058594,165.69705136125984,159.7099272254014,162.94755970899314,28595200
2022-06-30,160.63638305664062,164.60123340239417,157.88689136774562,161.53295213759753,35250600
2022-07-01,159.4210205078125,160.00877167321815,154.41016288945764,159.69995377955496,31423900
2022-07-05,167.5499725341797,167.609741778181,156.42248065447876,157.53821374443194,28618600
2022-07-06,169.12396240234375,170.93702867966036,164.8303660855058,167.5599295756352,23085900
2022-07-07,171.5347442626953,172.06272616511248,167.14152259098475,168.8051656873758,24083400
2022-07-08,170.229736328125,171.7439411597345,167.51011415410747,169.33315207708776,19249200
2022-07-11,162.26016235351562,166.8526195309551,161.29385248836283,166.43421967192836,21885600
2022-07-12,162.64869689941406,165.27865004025557,161.48315103934237,164.17287342417885,16639700
2022-07-13,162.86785888671875,164.3521790964023,159.00261901577076,159.55052908006334,16555100
2022-07-14,157.4485626220703,161.97127950541878,156.6814885089991,160.6064977411958,23765200
2022-07-15,164.07325744628906,164.35219073500465,159.21183784244272,159.92908401290842,23342800
2022-07-18,166.59361267089844,171.0366471143732,165.00966696241287,166.11544353641128,23574300
2022-07-19,175.111083984375,175.81838883228076,168.86493964280038,169.7216675990622,25933700
2022-07-20,182.39324951171875,182.90131844118326,176.02756718954,176.81456936624227,24784300
2022-07-21,182.4729461669922,183.1503663366617,178.18930674336994,179.9426188055345,27195800
2022-07-22,168.62586975097656,174.93178360071428,167.76914175873597,172.41141239577743,42583900
2022-07-25,166.0158233642578,169.92091955771167,164.1828289555579,168.3568867454453,26166300
2022-07-26,158.54437255859375,165.36831199531662,157.3489420180495,165.308542748398,28468400
2022-07-27,168.9346923828125,170.2197768067757,161.40346318016032,161.9712862323734,43846600
2022-07-28,160.1083984375,160.89538548863504,154.26074095921115,160.4471009556734,73214300
2022-07-29,158.4945831298828,159.53061893139153,154.57953004759958,157.089944952231,42065400
2022-08-01,159.32139587402344,164.56138922454696,154.63928427088203,156.65160162909262,40596700
2022-08-02,159.58041381835938,161.622615768185,157.40870170759086,157.70756312476198,27374500
2022-08-03,168.15765380859375,168.89482809416302,160.95517100877802,162.07090411173056,31721900
2022-08-04,169.92091369628906,171.49488772723888,166.16525594223958,167.65954778488432,23938200
2022-08-05,166.47409057617188,170.95696655520752,165.1690780010574,166.35455208096266,25832700
2022-08-08,169.6021270751953,176.83449424649405,166.4940048529385,167.36068927243943,27299100
2022-08-09,167.888671875,168.8848664581072,165.96602362595013,168.30707177581826,18655100
2022-08-10,177.66134643554688,179.7932023329523,173.28805262354928,175.32029817851816,30262100
2022-08-11,176.81459045410156,182.40324293969053,175.6988421313586,179.02614375004953,24079100
2022-08-12,179.81314086914062,180.76949445626482,178.22919496616808,180.12195878976394,21274000
2022-08-15,180.20164489746094,180.74955498071483,177.52187892722935,178.27899656980696,15878700
2022-08-16,178.78704833984375,180.30126840720226,176.36628752684328,178.75716371752355,21156700
2022-08-17,174.18463134765625,177.46210488312778,173.5072111173905,176.08735147517908,20118100
2022-08-18,173.99534606933594,175.09115096850198,171.2059982520286,173.67655651274185,18844500
2022-08-19,167.32086181640625,171.66427114293046,166.4143210274456,169.55232812680273,26240800
2022-08-22,162.42955017089844,164.86026769040504,161.6425478392144,164.86026769040504,19499700
2022-08-23,160.49691772460938,164.42192700570618,160.08847427743004,161.86169950583565,18111800
2022-08-24,162.6387176513672,164.83035783394683,159.16200838129075,159.98885168640533,20891500
2022-08-25,168.13772583007812,168.23735137182393,163.39584493701327,164.5514191373578,15550500
2022-08-26,161.16436767578125,170.2695860791963,161.05478565733011,167.8388687249882,24023600
2022-08-29,158.5642852783203,162.42952501066324,158.40489050156498,160.04862063549962,20052700
2022-08-30,156.56195068359375,161.04482648952012,155.31670740416976,159.73981396479957,19567900
2022-08-31,162.3099822998047,167.20130153698656,161.52299523754945,166.4342426233535,40953000
2022-09-01,164.73074340820312,166.72313265348825,159.73981382102437,162.95751819595725,30145700
2022-09-02,159.70993041992188,167.2909569635195,158.61411024634438,166.81278779719648,22634200
2022-09-06,157.9366912841797,161.0747135155852,157.08993496197098,159.49076768869728,19339800
2022-09-07,159.77964782714844,160.34748603320335,156.21326941226465,157.15965122163325,16831200
2022-09-08,161.4432830810547,161.61263432704848,157.13973061632686,158.1060405263731,22530800
2022-09-09,168.5063018798828,168.89481714595658,162.3996396311193,162.62876012118267,22086800
2022-09-12,168.31704711914062,170.7377927125123,166.64343227866257,166.75301429322198,23220400
2022-09-13,152.5472869873047,161.01494125522163,152.08903077389903,160.92527218689378,44444100
2022-09-14,150.89358520507812,152.95569995771245,148.48279629005188,152.74650762085494,43064200
2022-09-15,148.98089599609375,153.61319451122552,148.13412455965266,149.22994463025614,34606300
2022-09-16,145.73330688476562,148.0146011178789,143.74091760903818,147.48661917586904,40122800
2022-09-19,147.45672607421875,148.01459260723,144.54783972300078,144.68730635625357,22169500
2022-09-20,145.53408813476562,148.27362371148604,144.667403561999,145.22527019277868,23217400
2022-09-21,141.5791778564453,149.03072473363375,141.4596393634684,145.83293323998612,38338600
2022-09-22,142.27651977539062,144.0298167955201,140.33392814881194,141.0113483797932,34418500
2022-09-23,139.87570190429688,142.0772836856452,138.3614816994485,140.88185308212272,31710700
2022-09-26,135.85105895996094,141.69873186628539,135.67175122009553,139.58678888106326,30497000
2022-09-27,133.88853454589844,138.8894351856084,133.60960130231828,137.39514343754828,30826500
2022-09-28,141.0711212158203,141.48952113352624,133.7590563288539,134.10771532658035,32658500
2022-09-29,135.89089965820312,139.3078396040997,134.68549758705316,138.82967048529412,38985400
2022-09-30,135.16368103027344,140.4534873205085,134.98437329198944,135.5322833823969,33166400
2022-10-03,138.08255004882812,139.08870123867814,135.58210678653603,136.61814260177687,27723100
2022-10-04,139.74618530273438,141.84815663755725,138.80975989280512,139.95539286907515,34670700
2022-10-05,138.4511260986328,139.6764564440494,134.26711167230536,137.71395179728904,27979300
2022-10-06,138.54078674316406,140.91171949348796,136.08018492860447,137.19591798758043,36231100
2022-10-07,132.94216918945312,137.7637475089921,131.9360180940711,136.2395709542648,33214800
2022-10-10,133.28085327148438,135.59203176976462,131.36816168707392,133.041776323884,24024000
2022-10-11,128.05084228515625,132.15517421625412,126.50674527458663,131.11912335957982,38481400
2022-10-12,127.01480865478516,129.17654906427396,125.76956543267941,127.83169550483352,34605200
2022-10-13,129.79420471191406,130.6409763128903,122.06373907767573,123.05993380789472,34325700
2022-10-14,126.27762603759766,131.28847591686133,126.03853386812791,130.50148889353136,23559400
2022-10-17,133.52992248535156,134.27706846327047,129.6846105776332,129.80416427059245,29612200
2022-10-18,132.29464721679688,137.31546136168888,130.8999656426933,136.5683154043659,25445000
2022-10-19,132.72300720214844,136.478665239016,131.71685609126007,132.3843046738166,30691000
2022-10-20,131.0294647216797,136.24952950750875,130.81030071001405,132.42413097707723,26356300
2022-10-21,129.51524353027344,129.62482553504316,124.96264249732421,125.82932686186177,46348600
2022-10-24,129.2263641357422,132.97205034231325,124.09596044918533,126.76576226896262,63563400
2022-10-25,136.98670959472656,137.82352458452604,130.09304500718108,130.38194994435077,38433200
2022-10-26,129.32598876953125,135.034179505174,128.04088923801982,131.17889611136275,82791500
2022-10-27,97.56729888916016,102.1099437088734,96.01323018739397,97.6071475841143,232316600
2022-10-28,98.82250213623047,100.46622476054695,97.13893841588697,99.20106095174242,95928300
2022-10-31,92.80548858642578,98.94204310589564,92.24761446621122,97.84623061317188,121361400
2022-11-01,94.83772277832031,97.11900932192133,93.19400777036941,93.97103834147966,110189600
2022-11-02,90.1954574584961,94.83772021170323,90.13568821629336,93.85148971355098,71821100
2022-11-03,88.57167053222656,90.11576768914217,88.07357320411919,89.73721645591091,60664000
2022-11-04,90.44451904296875,91.04223435160596,87.75478875355752,90.00619093646561,55638100
2022-11-07,96.35194396972656,96.51133115526166,92.74571674260916,94.41932399271712,81987300
2022-11-08,96.10289001464844,97.42783059795694,94.42928285688015,95.5549799688107,52088300
2022-11-09,101.08386993408203,104.50081780587834,100.35664451281474,101.3329185906259,107677300
2022-11-10,111.44429016113281,112.32093865351794,104.21191539778069,106.71236591630611,80671000
2022-11-11,112.58991241455078,114.46276316116044,108.39593398360917,108.81434149956432,59961700
2022-11-14,113.78535461425781,115.82754909506939,110.37837072111617,110.56764253716045,53395000
2022-11-15,116.63446807861328,118.28814719767996,113.97463026399507,115.62830938306176,50670500
2022-11-16,112.79911041259766,115.63826331401312,112.23127983231457,114.06427412643502,33287800
2022-11-17,111.02589416503906,111.90255034861197,109.38217902156437,109.98985838504568,35093800
2022-11-18,111.62361145019531,113.88496991853779,110.19905282376787,113.36695205454684,33357700
2022-11-21,109.44193267822266,111.94238309957143,108.77448416108386,111.09561166101138,24351100
2022-11-22,111.01593017578125,111.1952455102503,107.90780024510475,109.44194086214856,29029000
2022-11-23,111.81288146972656,112.24124545823021,110.30863307319942,111.29486361403835,21343100
2022-11-25,110.98604583740234,112.30102242675277,110.59752294475717,110.876463821593,12007600
2022-11-28,108.36605072021484,111.6136473446597,107.96757134783037,110.35843998177529,23309400
2022-11-29,109.04345703125,110.5178283432153,108.12695984832203,109.12315442116412,23899200
2022-11-30,117.65058135986328,117.71035820442418,108.96376318603201,109.09327334894589,43348600
2022-12-01,119.98168182373047,120.73878425862401,117.94944389774739,118.74639502927138,36551400
2022-12-02,123.02007293701172,123.5679830245758,117.16245123891359,117.38161527393923,39950500
2022-12-05,121.96410369873047,124.19557744749083,120.8882117197283,121.28669107495446,35474900
2022-12-06,113.68572998046875,120.09126153387945,113.30717116992776,119.4536976007554,43689200
2022-12-07,113.49644470214844,115.43902102280762,112.45043739080198,113.3270934537548,29461100
2022-12-08,114.89112091064453,116.89346651238054,114.15393146089322,115.94708471655674,30619400
2022-12-09,115.45895385742188,117.09271236788521,113.43668006705332,114.86123862682628,26033400
2022-12-12,114.27348327636719,115.2796419647535,112.70945803617623,114.74169596107255,24747100
2022-12-13,119.69277954101562,122.83079396800403,118.18852360674194,121.66524054058907,44701100
2022-12-14,121.1272964477539,123.66759569025575,118.9356713917472,118.9356713917472,36922000
2022-12-15,115.7080078125,118.17856623908014,113.57615191199865,117.87971241025096,34531000
2022-12-16,118.97551727294922,122.84074945132525,118.36783797990775,119.77247596556926,67064000
2022-12-19,114.04436492919922,117.35173080672155,113.8949342141779,116.38542079666043,29769900
2022-12-20,116.64442443847656,116.88351661960027,112.03204608278692,112.82900481914241,28742500
2022-12-21,119.30426025390625,119.88204731090636,115.1800154658026,116.25589979286704,20392800
2022-12-22,116.67431640625,118.16860833337756,113.94473768043652,116.75400619942185,23618100
2022-12-23,117.59081268310547,117.73027932048444,115.10032615796437,115.58845938879075,17796600
2022-12-27,116.43522644042969,118.14868243218646,115.60839066796633,117.4812338494604,21392300
2022-12-28,115.18001556396484,117.70038653658048,115.07043355642841,115.80761538865073,19612500
2022-12-29,119.8023681640625,120.56943468392865,115.32944880936836,115.9570562896207,22366200
2022-12-30,119.8820571899414,119.96175458380594,117.2919526922383,117.71036020984623,19583800
2023-01-03,124.26531219482422,125.88911425599625,121.81467439246649,122.35262038815891,35528500
2023-01-04,126.88530731201172,128.55891452257782,125.37108728321493,126.89526378562374,32397100
2023-01-05,126.45694732666016,128.03093664825272,124.06607872176893,125.65002451728778,25447100
2023-01-06,129.5252227783203,129.83404066417,125.56036502931565,128.47921543538982,27584500
2023-01-09,128.97732543945312,132.4440786428735,128.7880460195992,130.66089686776536,26649100
2023-01-10,132.4839324951172,132.93221704922973,126.66615176412239,126.78569025835931,28684400
2023-01-11,132.38430786132812,133.3406614239833,129.84400843622686,130.46165946239498,25423000
2023-01-12,136.18975830078125,137.15605299188397,131.25858331025935,132.93219799328253,30757700
2023-01-13,136.458740234375,136.86718369304037,134.32688427056985,134.4563944405672,22423800
2023-01-17,134.84490966796875,136.22961963613153,133.73913298830465,135.6617813840794,21147600
2023-01-18,132.5137939453125,136.72769233822294,132.29462994372176,135.29316985534584,20215500
2023-01-19,135.6318817138672,136.9269376672133,131.63714704617453,131.98582121847934,28625200
2023-01-20,138.8396453857422,139.40748364027655,134.09776425981192,135.37289221301543,28688600
2023-01-23,142.7248077392578,143.2129333755375,138.13234992415912,138.75994219947918,27470100
2023-01-24,142.5952911376953,144.44821365886554,140.82206600676847,141.15081204125124,21970200
2023-01-25,140.96153259277344,142.6251757116544,139.7760586144712,140.6825993273756,26622000
2023-01-26,146.73947143554688,146.94866379458108,142.75469293193785,143.85049789999613,25482100
2023-01-27,151.16256713867188,152.60704620223302,146.82911474726586,147.6758861986927,35771900
2023-01-30,146.50038146972656,150.54492927997086,146.3907994511903,148.84144495630832,28040100
2023-01-31,148.40310668945312,149.3096473986509,146.95862759939413,147.38698396924548,29842100
2023-02-01,152.53732299804688,152.99557923454117,146.5003857302842,147.46669577619068,55661000
2023-02-02,188.05165100097656,196.40972273595057,179.4744152471485,182.68216294049705,150475700
2023-02-03,185.82017517089844,196.0212132180927,182.1940274808063,182.7718221655827,76809700
2023-02-06,185.35195922851562,189.97430142444958,184.81402084913108,185.82017189238866,42483800
2023-02-07,190.89080810546875,193.04259213154947,183.6982817373326,184.87379929260254,47080700
2023-02-08,182.73194885253906,190.10379723318985,182.2238951325406,189.2769539785653,36139100
2023-02-09,177.24295043945312,185.93972548440095,176.59542999674758,185.42171521052612,37118800
2023-02-10,173.48728942871094,178.20925746607435,172.69034588209962,175.67892978406346,33433600
2023-02-13,178.7471923828125,180.31122522391973,175.15094441717363,177.54180541167653,31463200
2023-02-14,178.79701232910156,180.81928626162937,175.21072069342338,176.4858486350944,24034600
2023-02-15,176.48583984375,177.51191907068966,174.66280189278407,175.74865036389915,25308900
2023-02-16,171.78379821777344,175.18082543141378,171.13626261125347,172.09261610979107,25827500
2023-02-17,172.22213745117188,172.52098368818673,169.054230532297,169.57225601099634,24171300
2023-02-21,171.4251708984375,177.4919924458868,171.22593501590163,173.64668063012311,34592600
2023-02-22,170.46884155273438,172.1026003423434,169.04429034992268,170.419043975582,22433200
2023-02-23,171.38531494140625,173.02904517721493,168.7354488170492,171.34547384510944,20017800
2023-02-24,169.74159240722656,170.07033843986446,167.02198548359652,167.99825190733398,19791300
2023-02-27,168.8948211669922,172.4611995613397,168.4166520282993,171.22592801965612,19277000
2023-02-28,174.27427673339844,176.87434511281378,171.21595217339015,171.2458367937851,46051100
2023-03-01,172.7600555419922,177.17320526468018,172.39146842591285,173.92560133131983,30998400
2023-03-02,173.8658447265625,174.3440138849732,170.77763534356225,171.72403238722984,17352000
2023-03-03,184.5450439453125,185.90982564089268,176.37625151797224,178.23913049815516,45877700
2023-03-06,184.19638061523438,188.9382767724195,183.9373754842454,187.28459004196043,33209400
2023-03-07,183.80784606933594,189.6355901124362,183.30974880755718,188.2807649523691,36701500
2023-03-08,184.26611328125,184.55500302207662,180.64992207979287,182.17409857611946,19432400
2023-03-09,180.99859619140625,188.2110352428283,179.61388632926392,185.64086659569344,26582800
2023-03-10,178.82688903808594,184.066882417178,178.11959937711717,180.32118095366457,25665000
2023-03-13,180.2115936279297,183.0806388855257,174.15474395190714,177.28279432831053,24728000
2023-03-14,193.2816925048828,193.58055394351547,185.85007364083407,186.86619645189538,41642600
2023-03-15,196.9974822998047,197.02736692176956,190.11377396039646,192.2157451760238,42123600
2023-03-16,204.150146484375,204.97698980379184,195.3437901099965,197.50553050864025,50447100
2023-03-17,194.86563110351562,201.1316886032071,194.68630816673203,199.79679145457104,50141100
2023-03-20,197.05726623535156,198.60137102179124,192.90313626456796,197.724714843534,25186300
2023-03-21,201.39071655273438,202.77542652512358,197.19673033667434,202.42675231307393,31827000
2023-03-22,199.04965209960938,206.58088127882348,198.91018545557668,201.7294181606244,28477800
2023-03-23,203.5026397705078,207.08894655351733,201.38074032383352,202.068117057304,27389700
2023-03-24,205.22605895996094,206.7900918917564,202.77542857860772,204.39921555789846,27716400
2023-03-27,202.068115234375,205.07662727516302,200.5937514372047,204.030619872828,18527200
2023-03-28,199.91632080078125,200.26499498369148,197.14690108744892,199.3883388900129,19127300
2023-03-29,204.5685577392578,204.93714485999772,201.76923827397835,202.78536097523616,18851100
2023-03-30,207.04910278320312,207.29815145818313,202.04821633412647,202.6060829339657,22608300
2023-03-31,211.13348388671875,211.36260438627056,205.98315967928576,206.4513723527545,25440300
2023-04-03,212.2592010498047,212.677600978083,207.40772277517308,208.0452867421768,17924600
2023-04-04,213.90289306640625,215.41711302497686,211.7311810625813,212.57795250274728,21026400
2023-04-05,210.67523193359375,214.37112062618738,209.14109892202418,213.33506971905277,19396600
2023-04-06,215.2776641845703,216.11446402000422,207.85600208009095,208.4537249343858,26104400
2023-04-10,213.9327850341797,214.83932574582747,209.8583528695951,213.89294393948788,16106100
2023-04-11,213.03622436523438,215.19796485434995,212.59789630279187,214.66001125018013,16710100
2023-04-12,213.18563842773438,216.0148273643028,211.77104395945017,214.02243822011837,18972200
2023-04-13,219.511474609375,220.3084180867515,214.8692043701168,214.90904546369663,23310400
2023-04-14,220.6471405029297,221.26477627131845,216.7221314699705,217.0508775017421,21591200
2023-04-17,218.0271453857422,220.13907302141376,216.3037330264578,218.95359904454128,15481900
2023-04-18,217.0608367919922,219.60113601539464,215.38723719113406,219.07315410316752,12281000
2023-04-19,214.87918090820312,216.5029830363931,212.11971749791178,212.6576711161684,15898100
