Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2022-08-08,162.8840789794922,165.7886680742243,162.22215117031726,164.36601096047863,60276900
2022-08-09,162.93348693847656,163.82265521141719,161.28360440228838,162.04433374052826,63135500
2022-08-10,167.20143127441406,167.3002176831234,164.88960620076517,165.6602095336515,70170500
2022-08-11,166.46047973632812,168.93036629204852,166.16409033464345,168.0115606543251,57149200
2022-08-12,170.02699279785156,170.09614178090018,167.3595033161668,167.77445751442195,68039400
2022-08-15,171.10386657714844,171.30145449022353,169.2860336568712,169.45398413673462,54091700
2022-08-16,170.94577026367188,171.61758717970156,169.59227738834792,170.69878163240898,56377100
2022-08-17,172.44749450683594,174.02821296907027,170.49134843763704,170.6889363610423,79542000
2022-08-18,172.0523223876953,172.79328848768537,171.03473014970848,171.65714649769816,62290100
2022-08-19,169.4539794921875,171.64723993968656,169.24650239040093,170.9457855312559,70346300
2022-08-22,165.5515594482422,167.81396884774634,165.1267311315286,167.6460183748566,69026800
2022-08-23,165.2156524658203,166.6778362068351,164.64263695785368,165.0674652978081,54147100
2022-08-24,165.51205444335938,166.08506999483225,164.24747359700294,165.3045923923907,53841500
2022-08-25,167.98194885253906,168.09062448057225,166.32219206984308,166.74700538624973,51218200
2022-08-26,161.64913940429688,168.98965049238348,161.58986453568383,168.51543646848708,78961000
2022-08-29,159.4361114501953,160.9377915248913,157.89490475117088,159.2088710477823,73314000
2022-08-30,156.99586486816406,160.60189303087512,155.8201965138857,160.17707980033242,77906200
2022-08-31,155.32623291015625,158.6457611720159,155.24719472832723,158.37900919271698,87991100
2022-09-01,156.05735778808594,156.5118085859681,152.80697782608217,154.7532501246085,74229900
2022-09-02,153.93321228027344,158.42840897250582,153.10333398862824,157.8257560303605,76957800
2022-09-06,152.66860961914062,155.19777075928334,151.83873144659182,154.58524378549583,73714800
2022-09-07,154.0814208984375,154.78286029004315,151.75972133468971,152.95515314889423,87449600
2022-09-08,152.59947204589844,154.47657973003214,150.84089901314317,152.77729663545207,84923800
2022-09-09,155.4744415283203,155.91903324681792,152.88600478503696,153.5973334446405,68028800
2022-09-12,161.46141052246094,162.28141463666398,157.38116833912534,157.66766853565863,104956000
2022-09-13,151.9869384765625,158.60623156162632,151.52259858891705,157.97394119387377,122656600
2022-09-14,153.43922424316406,155.20767139298664,151.75970446301844,152.9254836377698,87965400
2022-09-15,150.53465270996094,153.3700929479772,149.55658720563852,152.78718821838976,90481100
2022-09-16,148.88475036621094,149.52692988033445,146.5828144140255,149.38861684382928,162278800
2022-09-19,152.61924743652344,152.69828562649494,147.30406106713136,147.5115231251874,81474200
2022-09-20,155.01010131835938,156.17589581555285,151.23612184014314,151.55225953557257,107689800
2022-09-21,151.86837768554688,156.8279138472632,151.7498279611601,155.4447684044589,101696800
2022-09-22,150.9002227783203,152.60938037490604,149.09226367095178,150.54455844449382,86652500
2022-09-23,148.6179962158203,149.64547739323916,146.77052602515988,149.36885132431644,96029900
2022-09-26,148.9539337158203,151.91779780340053,147.8375400855009,147.85730340041596,93339400
2022-09-27,149.93199157714844,152.85634396088452,148.14379608075552,150.90019798375215,84442700
2022-09-28,148.03514099121094,148.8255078322065,143.09536707873065,145.86164348471834,146691400
2022-09-29,140.7637939453125,144.9527276725991,138.9854723122666,144.34020052815862,128138200
2022-09-30,136.5353240966797,141.37631073101744,136.3377361896639,139.5782261046943,124925300
2022-10-03,140.734130859375,141.34667296717555,136.03147235346887,136.54521297049774,114311700
2022-10-04,144.34017944335938,144.45872917658045,142.52233144235086,143.283060738833,87830100
2022-10-05,144.6365509033203,145.6047572886982,141.28738533142962,142.33462989571538,79471000
2022-10-06,143.67823791503906,145.7628228353645,143.47077587995457,144.05366550708558,68402200
2022-10-07,138.402587890625,141.37634156346934,137.770297405285,140.82307419817684,85925600
2022-10-10,138.7285919189453,140.18088647902582,136.90088483805593,138.7285919189453,74899000
2022-10-11,137.30592346191406,139.6473860701425,136.55508340726573,138.21483986753802,77033700
2022-10-12,136.67361450195312,138.66928670475053,136.49578993758914,137.45410695663108,70433700
2022-10-13,141.26763916015625,141.86040289815247,132.7514599268568,133.36400205360843,113224000
2022-10-14,136.7131805419922,142.77922198920555,136.52546673104536,142.57174486263463,88598000
2022-10-17,140.69464111328125,141.1787292981111,138.5804185280224,139.37078535171585,85250900
2022-10-18,142.0184783935547,144.93294154385023,138.91630145112296,143.73752488075877,99136600
2022-10-19,142.1271514892578,143.20401840140053,139.79557799531165,139.9832917841237,61758300
2022-10-20,141.66281127929688,144.13269781047578,140.93171943907114,141.29727289667952,64522000
2022-10-21,145.49607849121094,146.06909396950246,140.93171797792078,141.14906919641035,86548600
2022-10-24,147.64981079101562,148.42041416694138,144.241370462884,145.41703883961424,75981900
2022-10-25,150.5050048828125,150.65320712247134,147.56090430315092,148.28210696285174,74732300
2022-10-26,147.55104064941406,150.15924045749748,146.25680732789058,149.14164832129399,88194300
2022-10-27,143.0558319091797,147.25463904177826,142.3939041231572,146.28644773572952,109180200
2022-10-28,153.86404418945312,155.60283873819793,146.0394461076168,146.41485857865877,164762400
2022-10-31,151.49295043945312,152.3821185991709,150.09005675633261,151.31512585250383,97943200
2022-11-01,148.83535766601562,153.57754286316361,147.33367749566185,153.21200447728674,80379300
2022-11-02,143.28306579589844,150.337061596357,143.25342836154712,147.15584632605294,93604600
2022-11-03,137.2071533203125,141.07993392854812,137.0787143855393,140.348842024828,97918500
2022-11-04,136.93995666503906,141.18530623843904,132.9815825695617,140.61134018259497,140814800
2022-11-07,137.4743194580078,137.70192172217736,134.25814076431703,135.6831577399827,83374600
2022-11-08,138.04827880859375,139.95818681579658,136.0592015176731,138.9488124233874,89908500
2022-11-09,133.4664764404297,137.1081885341623,133.18939145612384,137.05870583696503,74917800
2022-11-10,145.34158325195312,145.34158325195312,138.0482844536757,139.7701824699572,118854000
2022-11-11,148.1421356201172,148.44890717190938,142.86760074898706,144.3025233234953,93979700
2022-11-14,146.7369384765625,148.71612568568796,145.89577787268414,147.4197604797108,73374100
2022-11-15,148.47860717773438,151.9916672429698,147.0140129756077,150.6359289335687,89868300
2022-11-16,147.24159240722656,148.31035506992393,145.75720233681298,147.57806563251776,64218300
2022-11-17,149.15155029296875,149.90363600150542,144.62910024163597,144.90618524478106,80389400
2022-11-18,149.71559143066406,151.11092186598808,148.4093358848275,150.72498101153658,74829600
2022-11-21,146.46974182128906,148.8051832977112,146.18276632418628,148.59737709980914,58724100
2022-11-22,148.61712646484375,148.8546343118898,145.40094798191168,146.58847211714544,51804100
2022-11-23,149.49789428710938,150.24997989598808,147.78588669453308,147.8947425813443,58301400
2022-11-25,146.56871032714844,147.33070163560777,145.58900721627217,146.76662602934562,35195900
2022-11-28,142.71917724609375,145.1139917287284,141.8879223215426,143.6296014634591,69246000
2022-11-29,139.70089721679688,143.3030165565869,138.88943848805135,142.78842376518924,83763800
2022-11-30,146.48953247070312,147.17235443840406,139.08737692084236,139.92852238105422,111380900
2022-12-01,146.76661682128906,147.5780907793863,145.0843108081597,146.66766652639865,71250400
2022-12-02,146.27182006835938,146.45984525867783,144.1342943784221,144.44108106262544,65447400
2022-12-05,145.10411071777344,149.34946051004155,144.2530596393701,146.23224678914536,68826400
2022-12-06,141.4228057861328,145.76712049590915,140.4431028192364,145.53951822683146,64727200
2022-12-07,139.4733123779297,141.87801737065325,138.54309205811114,140.7103042713057,69721100
2022-12-08,141.16552734375,142.02648408244,139.63166927482092,140.87855183085378,62128300
2022-12-09,140.6806182861328,144.05513580994875,139.43372078818393,140.8587378715548,76097000
2022-12-12,142.98635864257812,142.99624914077572,139.592045361148,141.21497796538944,70462700
2022-12-13,143.95616149902344,148.40933205865502,142.73896577405685,147.9442219255381,93886200
2022-12-14,141.7196807861328,145.13377507630975,139.69101124849232,143.83741010786554,82291200
2022-12-15,135.07949829101562,140.3243462996039,134.61438818780138,139.64152444169375,98931900
2022-12-16,133.11021423339844,136.2175371723463,132.33833252308642,135.2675358827307,160156900
2022-12-19,130.99249267578125,133.79304421919323,129.95343153387856,133.70398442417286,79592600
2022-12-20,130.9232177734375,131.86332854040518,128.5382939109211,130.02268410086938,77432800
2022-12-21,134.04043579101562,135.3862835473447,131.36853637624424,131.5961386519474,85928000
2022-12-22,130.85391235351562,133.15966645799725,128.9440046124613,132.95186032969337,77852100
2022-12-23,130.48777770996094,131.04194756136138,128.2908792990549,129.55755755939762,63814900
2022-12-27,128.67684936523438,130.04249330967795,127.38048421797244,130.01280671088563,69007800
2022-12-28,124.7283706665039,129.66644031626882,124.56014157673225,128.3205924980965,85438400
2022-12-29,128.26121520996094,129.12215673015015,126.40078213242634,126.6580710085752,75703700
2022-12-30,128.57789611816406,128.5976922192292,126.10391953505118,127.07372463723176,77034200
2023-01-03,123.7684555053711,129.53777972145332,122.87781986866916,128.92423659950236,112117500
2023-01-04,125.0450439453125,127.32111217332934,123.77836538537261,125.56952732872513,89113600
2023-01-05,123.71896362304688,126.44034547474162,123.46167477488554,125.80700630234708,80962700
2023-01-06,128.2711181640625,128.93414406697812,123.59034464347916,124.69869219835303,87754700
2023-01-09,128.7955780029297,132.02166222689684,128.53828914886986,129.11225514638548,70790800
2023-01-10,129.3695526123047,129.89403595356941,126.78671300154889,128.90444246439094,63896200
2023-01-11,132.10086059570312,132.12064159652607,129.10239307095992,129.88416540348345,69458900
2023-01-12,132.0216827392578,132.862828219757,130.0721821844543,132.48679292847487,71379600
2023-01-13,133.3576202392578,133.51595882992456,130.28988932008468,130.65603409850235,57809700
2023-01-17,134.52532958984375,135.86127162359787,132.7341679468124,133.42688030875863,63646600
2023-01-18,133.80296325683594,137.16757560662668,133.62482854890547,135.3962096277664,69672800
2023-01-19,133.8623046875,134.8321020004952,132.37791457373308,132.6846861145787,58280400
2023-01-20,136.43527221679688,136.5837203248667,132.82326142044332,133.87222827746652,80223600
2023-01-23,139.64154052734375,141.82854882417135,136.4649387224491,136.68265050222374,81760300
2023-01-24,141.04676818847656,141.67021696013663,138.83997878878998,138.8498692883404,66435100
2023-01-25,140.38372802734375,140.94778844428123,137.36546497180777,139.4238211686979,65799300
2023-01-26,142.46188354492188,142.748859009156,140.42330829899026,141.6800962423563,54105100
